[Header]
TITLE,20201208_CrCl2pym-Ag_HC_2to60K.dat
BYAPP,HeatCapacity,3.9.6,1.7
INFO,4.4,MASS:Sample Mass (mg)
INFO,0.2,MASSERR:Sample Mass Error (mg)
INFO,0,MOLWGHT:Formula Weight (g/mole)
INFO,0,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (muJ/K),Samp HC Err (muJ/K),Addenda HC (muJ/K),Addenda HC Err (muJ/K),Total HC (muJ/K),Total HC Err (muJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (muJ/K/K),Addenda Offset HC (muJ/K)
3816599251.01687,,1857,23.0007,23.0007,0.1896334,9.8999999E-6,23.141739,0.51178298,261.87106,0.5902,107.78607,0.2316,369.65713,0.5902,3.6923263,12.231804,0.19195606,92.378455,,,1,,,,3.1493074E-5,24.518555,535.54006,11.315963,0
3816599423.87042,,1857,23.1997,23.1997,0.15407714,9.8999999E-6,23.338174,0.50864857,264.45148,0.6052,109.68211,0.2352,374.13359,0.6052,30.92231,12.347117,0.19566428,92.330566,,,1,,,,3.1579937E-5,24.463609,544.67036,11.331284,0
3816599521.47845,,1857,23.1999,23.1999,0.15407714,9.8999999E-6,23.343817,0.51747068,264.44676,0.5738,109.71963,0.2353,374.16639,0.5738,4.6396919,12.296925,0.19385342,92.372044,,,1,,,,3.1703711E-5,24.694234,544.93379,11.328343,0
3816599618.06058,,1857,23.1998,23.1998,-0.26074591,9.8999999E-6,23.343296,0.51591347,264.53569,0.5868,109.7126,0.2353,374.24829,0.5868,4.8346875,12.292671,0.19360271,92.377904,,,1,,,,3.1720841E-5,24.593851,544.90946,11.332405,0
3816599790.71604,,1857,23.3994,23.3994,-0.28445011,9.8999999E-6,23.5395,0.51359093,266.6217,0.5859,111.61831,0.2389,378.24001,0.5859,14.395759,12.374243,0.19718507,92.320761,,,1,,,,3.1851401E-5,24.585343,554.10806,11.326566,0
3816599888.1219,,1857,23.4007,23.4007,-0.30815428,9.8999999E-6,23.544354,0.52128924,266.78528,0.584,111.67287,0.239,378.45814,0.584,5.9781137,12.351203,0.19593575,92.354936,,,1,,,,3.1923007E-5,24.748486,554.33659,11.331179,0
3816599985.4642,,1857,23.4001,23.4001,-0.30815428,9.8999999E-6,23.544379,0.52077853,266.74796,0.5798,111.67261,0.239,378.42057,0.5798,4.925153,12.350237,0.19627187,92.341629,,,1,,,,3.1924686E-5,24.702406,554.33777,11.329582,0
3816600160.18592,,1857,23.6,23.6,-0.2963022,9.8999999E-6,23.740603,0.51835395,269.10867,0.5861,113.59062,0.2427,382.69929,0.5861,24.057987,12.442223,0.19828467,92.348993,,,1,,,,3.2039427E-5,24.700475,563.61622,11.335376,0
3816600257.71709,,1857,23.5997,23.5997,-0.34371054,9.8999999E-6,23.745888,0.5264233,268.94544,0.5776,113.65002,0.2428,382.59546,0.5776,5.8343445,12.404953,0.19831137,92.328795,,,1,,,,3.212985E-5,24.884447,563.86722,11.325979,0
3816600355.51568,,1857,23.6002,23.6002,-0.2963022,9.8999999E-6,23.745631,0.52559603,269.03171,0.5954,113.6474,0.2428,382.67911,0.5954,3.6746356,12.418492,0.19904163,92.307634,,,1,,,,3.2106004E-5,24.809905,563.85499,11.329735,0
3816600530.25051,,1857,23.8002,23.8002,-0.30815428,9.8999999E-6,23.941851,0.52369198,270.96721,0.6004,115.57778,0.2467,386.54499,0.6004,99.60757,12.496134,0.20218993,92.26815,,,1,,,,3.2228771E-5,24.836985,573.21221,11.317722,0
3816600627.74875,,1857,23.7993,23.7993,-0.2963022,9.8999999E-6,23.947604,0.53149823,270.62957,0.5832,115.64016,0.2468,386.26973,0.5832,4.4231735,12.436364,0.20015225,92.315674,,,1,,,,3.2350438E-5,24.992269,573.48772,11.300904,0
3816600725.51296,,1857,23.7996,23.7996,-0.33185846,9.8999999E-6,23.947264,0.53002234,270.83298,0.5807,115.63599,0.2468,386.46897,0.5807,4.7552666,12.450006,0.20087155,92.293684,,,1,,,,3.2336327E-5,24.872728,573.47144,11.309559,0
3816600900.51384,,1857,24.0009,24.0009,-0.2963022,9.8999999E-6,24.143448,0.52827098,272.59546,0.5829,117.57709,0.251,390.17255,0.5829,20.665933,12.518097,0.20250456,92.308353,,,1,,,,3.2458112E-5,24.900012,582.90607,11.29066,0
3816601010.80583,,1857,24.0002,24.0002,0.13037296,9.8999999E-6,24.14853,0.53594142,272.51229,0.5777,117.63488,0.2511,390.14717,0.5777,24.271019,12.486981,0.20203956,92.30962,,,1,,,,3.2536031E-5,25.036194,583.1515,11.28484,0
3816601108.18271,,1857,23.9996,23.9996,0.11852087,9.8999999E-6,24.148336,0.53501052,272.58917,0.5916,117.63116,0.2511,390.22034,0.5916,3.461913,12.473993,0.20160379,92.317178,,,1,,,,3.2574858E-5,24.973962,583.14213,11.288114,0
3816601282.5109,,1857,24.1995,24.1995,0.0948167,9.8999999E-6,24.344542,0.53209827,274.73468,0.6018,119.58405,0.2557,394.31873,0.6018,22.687264,12.559257,0.20469278,92.281806,,,1,,,,3.2693389E-5,24.947985,592.65672,11.285268,0
3816601380.84412,,1857,24.2002,24.2002,0.10666879,9.8999999E-6,24.350152,0.54023923,274.69018,0.5964,119.64754,0.2559,394.33772,0.5964,3.8897106,12.521307,0.20372927,92.297264,,,1,,,,3.2790648E-5,25.118514,592.92988,11.280841,0
3816601478.5251,,1857,24.1998,24.1998,0.0948167,9.8999999E-6,24.349981,0.53943575,274.68904,0.5983,119.64529,0.2559,394.33433,0.5983,4.3019958,12.527121,0.20410353,92.286606,,,1,,,,3.2777136E-5,25.042614,592.92159,11.280873,0
3816601654.53762,,1857,24.4008,24.4008,0.071112528,9.8999999E-6,24.546027,0.53637114,277.11508,0.6006,121.60666,0.2609,398.72173,0.6006,38.611521,12.596841,0.20590027,92.287106,,,1,,,,3.2952444E-5,25.054242,602.50743,11.28961,0
3816601753.43405,,1857,24.4001,24.4001,0.15407714,9.8999999E-6,24.551354,0.54422387,277.19544,0.6067,121.66861,0.2611,398.86405,0.6067,5.6987502,12.582497,0.20545683,92.295711,,,1,,,,3.3000014E-5,25.193682,602.76899,11.290434,0
3816601851.71218,,1857,24.3999,24.3999,0.13037296,9.8999999E-6,24.551324,0.54389809,277.21842,0.6102,121.66798,0.2611,398.8864,0.6102,5.1951159,12.578138,0.20610052,92.268507,,,1,,,,3.3018431E-5,25.164994,602.76753,11.291384,0
3816602027.62973,,1857,24.5999,24.5999,0.059260435,9.8999999E-6,24.747527,0.54091119,279.61012,0.6256,123.64335,0.2665,403.25347,0.6256,53.651385,12.672115,0.20834906,92.267497,,,1,,,,3.3126624E-5,25.156275,612.4401,11.298507,0
3816602125.9483,,1857,24.6003,24.6003,0.15407714,9.8999999E-6,24.753137,0.54884839,279.86618,0.6257,123.70754,0.2667,403.57373,0.6257,5.0360356,12.635083,0.2075631,92.272775,,,1,,,,3.3249427E-5,25.344229,612.7178,11.306291,0
3816602224.28588,,1857,24.6002,24.6002,0.11852087,9.8999999E-6,24.752796,0.54840588,279.5996,0.6168,123.70349,0.2667,403.30309,0.6168,3.6588051,12.632229,0.20777711,92.266133,,,1,,,,3.3235146E-5,25.270167,612.70091,11.295677,0
3816602401.05219,,1857,24.8001,24.8001,0.082964614,9.8999999E-6,24.948816,0.54519704,282.26043,0.6327,125.68826,0.2723,407.94868,0.6327,83.111029,12.736299,0.21042129,92.253324,,,1,,,,3.3340535E-5,25.264459,622.44343,11.31358,0
3816602512.32624,,1857,24.8002,24.8002,0.13037296,9.8999999E-6,24.95434,0.55405721,282.33311,0.6308,125.75404,0.2725,408.08715,0.6308,21.237101,12.717633,0.21004475,92.256734,,,1,,,,3.3399956E-5,25.472599,622.7191,11.313988,0
3816602623.74569,,1857,24.7999,24.7999,0.15407714,9.8999999E-6,24.95489,0.55373516,282.23804,0.6243,125.75843,0.2725,407.99647,0.6243,20.958628,12.704026,0.20959479,92.266311,,,1,,,,3.3426214E-5,25.435265,622.74656,11.309929,0
3816602799.63994,,1857,24.9999,24.9999,0.15407714,9.8999999E-6,25.152182,0.54971516,285.10579,0.6363,127.76527,0.2785,412.87106,0.6363,45.285251,12.798683,0.21177181,92.262833,,,1,,,,3.3571468E-5,25.408051,632.63226,11.335231,0
3816602898.97134,,1857,24.9996,24.9996,0.10666879,9.8999999E-6,25.157993,0.55818367,285.06808,0.639,127.83289,0.2787,412.90097,0.639,4.1173873,12.758728,0.21133236,92.256892,,,1,,,,3.3679619E-5,25.597365,632.92461,11.331114,0
3816602998.13244,,1857,25,25,0.0948167,9.8999999E-6,25.157579,0.55732212,285.1349,0.6357,127.82802,0.2786,412.96292,0.6357,3.1062625,12.765244,0.21157261,92.251127,,,1,,,,3.366878E-5,25.517456,632.90376,11.333957,0
3816603174.92304,,1857,25.2002,25.2002,0.14222506,9.8999999E-6,25.353891,0.55369931,288.30286,0.6556,129.83705,0.2846,418.13991,0.6556,36.920608,12.883772,0.21411671,92.245179,,,1,,,,3.3774667E-5,25.530487,642.81977,11.371148,0
3816603275.45877,,1857,25.2006,25.2006,-0.28445011,9.8999999E-6,25.36029,0.56327138,288.18459,0.6306,129.8841,0.2848,418.06868,0.6306,6.6162718,12.827706,0.21267099,92.266469,,,1,,,,3.3911868E-5,25.767543,643.14433,11.363615,0
3816603375.85999,,1857,25.2006,25.2006,-0.33185846,9.8999999E-6,25.359307,0.56182099,288.27242,0.6317,129.87254,0.2847,418.14497,0.6317,3.5447568,12.837547,0.21209234,92.29218,,,1,,,,3.3887539E-5,25.655413,643.09443,11.36752,0
3816603553.69254,,1857,25.4002,25.4002,-0.28445011,9.8999999E-6,25.555795,0.55893162,291.03489,0.6419,131.89479,0.2908,422.92969,0.6419,46.985985,12.955458,0.21583847,92.246872,,,1,,,,3.396708E-5,25.675093,653.09866,11.388215,0
3816603654.17808,,1857,25.4002,25.4002,-0.2963022,9.8999999E-6,25.561486,0.56767641,291.25259,0.6437,131.96219,0.291,423.21478,0.6437,3.7586108,12.922848,0.21515432,92.251173,,,1,,,,3.407513E-5,25.910916,653.38958,11.394196,0
3816603754.69652,,1857,25.4002,25.4002,-0.2963022,9.8999999E-6,25.56139,0.56722988,291.09321,0.6322,131.95957,0.291,423.05278,0.6322,3.0705686,12.907497,0.21418838,92.278563,,,1,,,,3.4096999E-5,25.845696,653.38466,11.388004,0
3816603933.6272,,1857,25.5999,25.5999,-0.27259803,9.8999999E-6,25.757258,0.56319908,294.11906,0.6577,133.98404,0.297,428.1031,0.6577,20.795942,13.027737,0.21768238,92.24102,,,1,,,,3.4188676E-5,25.814994,663.43633,11.418881,0
3816604047.39779,,1857,25.6003,25.6003,-0.34371054,9.8999999E-6,25.763099,0.5725523,294.24208,0.6379,134.05374,0.2972,428.29582,0.6379,50.189775,12.997856,0.21573284,92.29324,,,1,,,,3.4272742E-5,26.055473,663.73727,11.421067,0
3816604148.67315,,1857,25.5997,25.5997,-0.24889384,9.8999999E-6,25.76315,0.57165311,293.95586,0.6473,134.05241,0.2972,428.00827,0.6473,4.0794721,12.972779,0.21687488,92.240541,,,1,,,,3.4325118E-5,25.995711,663.73992,11.409935,0
3816604328.73674,,1857,25.8004,25.8004,-0.23704174,9.8999999E-6,25.958432,0.56703533,297.35208,0.6688,136.08001,0.303,433.43209,0.6688,21.924371,13.102839,0.21979894,92.225507,,,1,,,,3.4414993E-5,25.945558,673.84021,11.454932,0
3816604442.81963,,1857,25.7998,25.7998,-0.26074591,9.8999999E-6,25.96458,0.57712604,297.55379,0.6614,136.15566,0.3032,433.70945,0.6614,32.416241,13.096995,0.21876445,92.258289,,,1,,,,3.4446269E-5,26.205678,674.15941,11.459988,0
3816604556.83115,,1857,25.8003,25.8003,-0.27259803,9.8999999E-6,25.964977,0.57719717,297.23133,0.6531,136.15914,0.3032,433.39047,0.6531,12.329214,13.080283,0.21900169,92.243588,,,1,,,,3.446678E-5,26.193989,674.18001,11.447395,0
3816604735.48646,,1857,26,26,-0.32000637,9.8999999E-6,26.16043,0.57250817,300.51066,0.6864,138.19748,0.3089,438.70814,0.6864,12.160655,13.197232,0.222532,92.201061,,,1,,,,3.4585347E-5,26.160566,684.3681,11.487222,0
3816604837.58315,,1857,25.9997,25.9997,-0.27259803,9.8999999E-6,26.166719,0.58206595,300.40238,0.6728,138.27186,0.3091,438.67424,0.6728,3.8141086,13.148195,0.22034179,92.251983,,,1,,,,3.4701201E-5,26.394464,684.69718,11.480323,0
3816604951.95104,,1857,26.0004,26.0004,-0.26074591,9.8999999E-6,26.16619,0.58119941,300.34956,0.663,138.26552,0.3091,438.61509,0.663,18.98611,13.156009,0.2200885,92.265919,,,1,,,,3.4673158E-5,26.296391,684.6695,11.478536,0
3816605129.57146,,1857,26.2001,26.2001,-0.23704174,9.8999999E-6,26.361824,0.57700337,303.52168,0.6876,140.31588,0.3145,443.83755,0.6876,13.406798,13.267983,0.2241733,92.20251,,,1,,,,3.479845E-5,26.312017,694.94576,11.513683,0
3816605231.41709,,1857,26.1998,26.1998,-0.17778131,9.8999999E-6,26.368491,0.58641057,303.65709,0.6888,140.39575,0.3147,444.05283,0.6888,4.1462544,13.236968,0.22303998,92.224169,,,1,,,,3.4892663E-5,26.535966,695.29732,11.515907,0
3816605333.51678,,1857,26.1998,26.1998,-0.27259803,9.8999999E-6,26.368159,0.58587657,303.63802,0.6817,140.3915,0.3147,444.02952,0.6817,2.7977976,13.237656,0.22271987,92.235846,,,1,,,,3.4886761E-5,26.473936,695.27983,11.515329,0
3816605513.83666,,1857,26.3999,26.3999,-0.28445011,9.8999999E-6,26.563643,0.58179908,306.63299,0.6934,142.44927,0.32,449.08226,0.6934,33.43202,13.343941,0.22503752,92.232808,,,1,,,,3.4999297E-5,26.475312,705.62711,11.543334,0
3816605617.02197,,1857,26.4007,26.4007,-0.28445011,9.8999999E-6,26.569978,0.59117389,307.05344,0.675,142.49801,0.3201,449.55145,0.675,3.8120092,13.318587,0.22362113,92.263727,,,1,,,,3.5097508E-5,26.687882,705.96372,11.556406,0
3816605732.31778,,1857,26.3999,26.3999,-0.27259803,9.8999999E-6,26.569321,0.5904366,306.89655,0.6857,142.51937,0.3202,449.41592,0.6857,14.169098,13.331524,0.22462629,92.238605,,,1,,,,3.5057125E-5,26.637173,705.9288,11.550787,0
3816605912.97329,,1857,26.6003,26.6003,-0.26074591,9.8999999E-6,26.765704,0.58707524,310.14317,0.6794,144.56973,0.3253,454.7129,0.6794,56.598987,13.444908,0.22682487,92.240798,,,1,,,,3.5167586E-5,26.663049,716.4029,11.587335,0
3816606016.45377,,1857,26.6005,26.6005,-0.23704174,9.8999999E-6,26.772165,0.59624572,310.00307,0.6791,144.64581,0.3255,454.64888,0.6791,3.0668032,13.381691,0.22511053,92.266189,,,1,,,,3.5323036E-5,26.889815,716.74882,11.579305,0
3816606119.86692,,1857,26.6003,26.6003,-0.27259803,9.8999999E-6,26.771526,0.5945237,310.09848,0.6841,144.6363,0.3254,454.73478,0.6841,2.4461665,13.373144,0.22449035,92.281384,,,1,,,,3.5349685E-5,26.763382,716.71463,11.583145,0
3816606301.58858,,1857,26.8002,26.8002,-0.1896334,9.8999999E-6,26.966548,0.59071304,313.24784,0.7001,146.71284,0.3304,459.96068,0.7001,42.975491,13.523905,0.22886981,92.231782,,,1,,,,3.5363334E-5,26.746288,727.19473,11.616164,0
3816606418.92771,,1857,26.8002,26.8002,-0.28445011,9.8999999E-6,26.973697,0.60100681,313.31044,0.6888,146.7995,0.3306,460.10994,0.6888,41.297486,13.48487,0.22772574,92.249483,,,1,,,,3.5473466E-5,27.04781,727.58033,11.615406,0
3816606536.45172,,1857,26.7999,26.7999,-0.2963022,9.8999999E-6,26.972959,0.60003874,313.52479,0.6921,146.79185,0.3306,460.31663,0.6921,21.226346,13.503125,0.2290094,92.213976,,,1,,,,3.5448887E-5,26.969741,727.54054,11.62367,0
3816606719.15366,,1857,27.0004,27.0004,-0.26074591,9.8999999E-6,27.169098,0.59618889,316.76495,0.7203,148.88841,0.3355,465.65335,0.7203,34.26374,13.616635,0.23159072,92.204319,,,1,,,,3.555944E-5,27.00625,738.15988,11.659016,0
3816606823.817,,1857,27.0004,27.0004,-0.26074591,9.8999999E-6,27.175322,0.60567289,316.79305,0.7048,148.96422,0.3356,465.75727,0.7048,3.3953821,13.569917,0.23023553,92.22459,,,1,,,,3.5685545E-5,27.23327,738.49815,11.65738,0
3816606941.10165,,1857,27.0005,27.0005,-0.2963022,9.8999999E-6,27.175096,0.60486311,316.61801,0.6918,148.96037,0.3356,465.57838,0.6918,17.522457,13.568265,0.22945999,92.251503,,,1,,,,3.5670529E-5,27.139833,738.48586,11.651035,0
3816607124.01316,,1857,27.2,27.2,-0.22518967,9.8999999E-6,27.370701,0.6000208,320.05994,0.7133,151.06077,0.3404,471.12071,0.7133,19.790662,13.677403,0.23228558,92.228793,,,1,,,,3.5808781E-5,27.136529,749.15527,11.693524,0
3816607228.46714,,1857,27.2006,27.2006,-0.28445011,9.8999999E-6,27.377214,0.60979852,319.96072,0.7054,151.14156,0.3406,471.10229,0.7054,3.4230366,13.644639,0.23191319,92.225294,,,1,,,,3.5893309E-5,27.354806,749.51186,11.687118,0
3816607333.19571,,1857,27.1999,27.1999,0.13037296,9.8999999E-6,27.377004,0.60908877,320.15034,0.7157,151.13928,0.3406,471.28961,0.7157,3.1365838,13.660477,0.23211414,92.225658,,,1,,,,3.5866404E-5,27.289277,749.50033,11.694133,0
3816607516.31847,,1857,27.3995,27.3995,0.14222506,9.8999999E-6,27.572176,0.60482038,323.63432,0.7283,153.24755,0.3452,476.88187,0.7283,34.554701,13.783148,0.23503553,92.207478,,,1,,,,3.5969886E-5,27.320955,760.2249,11.737714,0
3816607621.89675,,1857,27.3998,27.3998,0.10666879,9.8999999E-6,27.57946,0.61505233,323.30809,0.7125,153.33607,0.3454,476.64416,0.7125,3.9276829,13.725821,0.23349408,92.231236,,,1,,,,3.60961E-5,27.566295,760.62661,11.722785,0
3816607740.63582,,1857,27.4008,27.4008,0.14222506,9.8999999E-6,27.578552,0.61376104,323.37255,0.7089,153.32467,0.3454,476.69722,0.7089,17.078345,13.730694,0.2330784,92.246951,,,1,,,,3.6084491E-5,27.451642,760.57655,11.725509,0
3816607924.61368,,1857,27.6002,27.6002,0.15407714,9.8999999E-6,27.774235,0.60897339,327.02013,0.7462,155.45046,0.3499,482.47059,0.7462,19.739852,13.87004,0.23709631,92.200619,,,1,,,,3.6161393E-5,27.461387,771.40812,11.774226,0
3816608031.23702,,1857,27.6007,27.6007,0.13037296,9.8999999E-6,27.781709,0.61927367,327.20314,0.717,155.51188,0.3501,482.71501,0.717,3.2300564,13.808495,0.23468,92.245154,,,1,,,,3.6332401E-5,27.740079,771.82335,11.777646,0
3816608136.79184,,1857,27.5997,27.5997,0.15407714,9.8999999E-6,27.780715,0.61751394,327.07993,0.7316,155.52876,0.3501,482.60869,0.7316,3.5201925,13.815645,0.23544729,92.225363,,,1,,,,3.6309038E-5,27.61699,771.76811,11.773633,0
3816608321.96339,,1857,27.8003,27.8003,0.10666879,9.8999999E-6,27.976379,0.61315224,330.6335,0.7513,157.66645,0.3546,488.29995,0.7513,31.474274,13.954905,0.23922746,92.188365,,,1,,,,3.6375338E-5,27.631291,782.67776,11.818309,0
3816608428.56532,,1857,27.8002,27.8002,0.10666879,9.8999999E-6,27.984061,0.62367863,331.01238,0.7416,157.73142,0.3548,488.7438,0.7416,2.8054056,13.906458,0.23716987,92.226248,,,1,,,,3.6528453E-5,27.90981,783.10765,11.828604,0
3816608535.37371,,1857,27.7996,27.7996,0.15407714,9.8999999E-6,27.983255,0.62233415,331.0098,0.7272,157.72104,0.3547,488.73084,0.7272,3.2749608,13.908341,0.23728689,92.223286,,,1,,,,3.6523171E-5,27.812916,783.06255,11.828853,0
3816608721.04547,,1857,27.9998,27.9998,0.0948167,9.8999999E-6,28.178271,0.6175029,334.89027,0.7458,159.86292,0.3592,494.75319,0.7458,22.972691,14.049796,0.24061755,92.199305,,,1,,,,3.6604065E-5,27.816682,794.01498,11.884699,0
3816608828.14418,,1857,28.0001,28.0001,0.04740835,9.8999999E-6,28.185587,0.62781199,334.88758,0.7429,159.95431,0.3594,494.84188,0.7429,2.8497884,14.00474,0.24030695,92.186143,,,1,,,,3.673049E-5,28.099592,794.42734,11.881518,0
3816608935.37795,,1857,27.9994,27.9994,0.071112528,9.8999999E-6,28.185443,0.62648549,335.1772,0.7512,159.95032,0.3594,495.12752,0.7512,3.0026165,13.999856,0.23907935,92.220537,,,1,,,,3.6758515E-5,28.009479,794.41919,11.891855,0
3816609122.00253,,1857,28.1999,28.1999,0.0948167,9.8999999E-6,28.380014,0.62135696,338.95865,0.7627,162.09961,0.3637,501.05826,0.7627,17.280789,14.144873,0.24344435,92.16647,,,1,,,,3.6826229E-5,27.999712,805.42521,11.943569,0
3816609229.39809,,1857,28.2002,28.2002,0.023704175,9.8999999E-6,28.387865,0.63246277,339.29236,0.7606,162.19783,0.3639,501.4902,0.7606,2.3525879,14.093742,0.24195298,92.18501,,,1,,,,3.698835E-5,28.289745,805.8709,11.952021,0
3816609336.39241,,1857,28.1995,28.1995,0.035556264,9.8999999E-6,28.387862,0.63145317,339.22771,0.7568,162.19559,0.3639,501.42331,0.7568,2.2547552,14.083258,0.24108643,92.207736,,,1,,,,3.7006278E-5,28.187485,805.8707,11.949745,0
3816609520.65686,,1857,28.4005,28.4005,0.035556264,9.8999999E-6,28.582183,0.62586655,343.15,0.7814,164.35443,0.3682,507.50443,0.7814,20.714745,14.238285,0.24546402,92.15811,,,1,,,,3.7055574E-5,28.166516,816.94119,12.005731,0
3816609628.69526,,1857,28.4003,28.4003,0.071112528,9.8999999E-6,28.589489,0.63676511,343.35461,0.7839,164.44767,0.3684,507.80227,0.7839,2.6849761,14.196405,0.24457391,92.1634,,,1,,,,3.7185674E-5,28.47657,817.35887,12.00982,0
3816609736.7699,,1857,28.4001,28.4001,0.059260435,9.8999999E-6,28.589727,0.63570157,343.28757,0.7739,164.44738,0.3684,507.73496,0.7739,2.6722887,14.175259,0.24347137,92.187673,,,1,,,,3.7231186E-5,28.392809,817.37251,12.007375,0
3816609923.69877,,1857,28.6,28.6,0.17778131,9.8999999E-6,28.783582,0.63002668,347.10643,0.7982,166.61305,0.3727,513.71948,0.7982,19.682545,14.326895,0.24725755,92.156538,,,1,,,,3.7275704E-5,28.350518,828.49458,12.059181,0
3816610045.53345,,1857,28.6,28.6,0.2014855,9.8999999E-6,28.790865,0.64089859,347.45272,0.7876,166.70683,0.3729,514.15955,0.7876,45.644141,14.291725,0.24597695,92.176578,,,1,,,,3.7395825E-5,28.653789,828.9139,12.068159,0
3816610167.45077,,1857,28.6005,28.6005,0.16592923,9.8999999E-6,28.790356,0.64014542,347.57761,0.7854,166.70044,0.3729,514.27805,0.7854,9.6593061,14.298511,0.24586045,92.182743,,,1,,,,3.7385818E-5,28.58345,828.88457,12.07271,0
3816610354.64274,,1857,28.7994,28.7994,0.1896334,9.8999999E-6,28.985027,0.63485648,351.24448,0.7951,168.88683,0.3771,520.13131,0.7951,23.067139,14.422991,0.24887722,92.163093,,,1,,,,3.7486616E-5,28.597022,840.13181,12.118135,0
3816610464.35925,,1857,28.8,28.8,0.082964614,9.8999999E-6,28.992865,0.64511966,351.80473,0.7917,168.95558,0.3772,520.76031,0.7917,2.3037028,14.382172,0.24685311,92.201028,,,1,,,,3.7631918E-5,28.845982,840.58625,12.134183,0
3816610587.1245,,1857,28.8009,28.8009,0.1896334,9.8999999E-6,28.991819,0.64384936,351.94896,0.7861,168.943,0.3772,520.89196,0.7861,17.266952,14.390543,0.24787704,92.17175,,,1,,,,3.7625876E-5,28.764344,840.52556,12.139596,0
3816610776.07029,,1857,29.0003,29.0003,0.13037296,9.8999999E-6,29.186818,0.63893588,355.46893,0.7922,171.1456,0.3813,526.61453,0.7922,19.217909,14.501502,0.24992695,92.176784,,,1,,,,3.7744401E-5,28.781087,851.87033,12.179092,0
3816610900.40725,,1857,29.0003,29.0003,0.15407714,9.8999999E-6,29.193584,0.64850399,355.86247,0.7855,171.23292,0.3815,527.09539,0.7855,19.140088,14.470244,0.2489467,92.188763,,,1,,,,3.7858599E-5,29.003004,852.26534,12.189749,0
3816611009.79284,,1857,29.0004,29.0004,0.16592923,9.8999999E-6,29.193934,0.64772361,355.713,0.7959,171.2346,0.3815,526.9476,0.7959,2.0708749,14.450088,0.24844616,92.194925,,,1,,,,3.7899132E-5,28.940488,852.2858,12.184483,0
3816611198.0063,,1857,29.1998,29.1998,0.15407714,9.8999999E-6,29.387268,0.64199519,359.87696,0.8187,173.43403,0.3855,533.31099,0.8187,39.764186,14.613777,0.25222254,92.168586,,,1,,,,3.7931465E-5,28.900177,863.61152,12.246016,0
3816611308.55742,,1857,29.2008,29.2008,0.21333757,9.8999999E-6,29.395628,0.65294793,359.88634,0.806,173.53979,0.3857,533.42614,0.806,2.2922881,14.544898,0.25076361,92.178818,,,1,,,,3.8116698E-5,29.227554,864.10295,12.242853,0
3816611432.85938,,1857,29.1995,29.1995,0.14222506,9.8999999E-6,29.394272,0.65148074,360.11736,0.7958,173.52422,0.3857,533.64158,0.7958,9.6898213,14.572607,0.25164016,92.164139,,,1,,,,3.8063248E-5,29.089796,864.02323,12.251277,0
3816611622.09747,,1857,29.4001,29.4001,0.2014855,9.8999999E-6,29.58908,0.64645302,363.90234,0.829,175.75206,0.3897,539.6544,0.829,19.349803,14.690676,0.25430709,92.151946,,,1,,,,3.8183105E-5,29.145215,875.51367,12.298535,0
3816611733.0141,,1857,29.3999,29.3999,0.15407714,9.8999999E-6,29.596627,0.6564182,363.91439,0.8243,175.84798,0.3899,539.76236,0.8243,1.9855797,14.626677,0.25243659,92.177142,,,1,,,,3.8352212E-5,29.381353,875.96033,12.295806,0
3816611843.97268,,1857,29.3999,29.3999,0.082964614,9.8999999E-6,29.596175,0.65441383,364.33674,0.8224,175.84002,0.3899,540.17676,0.8224,2.3697207,14.622978,0.25258089,92.166953,,,1,,,,3.8394582E-5,29.253354,875.93356,12.310265,0
3816612034.70201,,1857,29.6001,29.6001,0.23704174,9.8999999E-6,29.789584,0.64917691,368.11221,0.8418,178.06772,0.3938,546.17993,0.8418,31.764861,14.778165,0.25637286,92.140008,,,1,,,,3.8416991E-5,29.245956,887.41933,12.357078,0
